Reservation Number,Third Party Confirmation Number,Room Number,Accommodation Total,Amount Paid,Check in Date,Check out Date,Nights,Room Type,Grand Total,Deposit,Balance Due,Reservation Date,Source,Status,_internal_row_id,Revenue,Name,Property,Listing Name
7406300061111,10278,633308-2,68.9,620.1,2024-09-23,2024-09-25,2,Greenhouse Pet,68.9,551.2,-551.2,2024-08-17,Reservation Import,confirmed,7406300061111-633308-2,138.9, , ,Greenhouse Pet
6657085246184,10285,633306-2,68.9,854.36,2024-09-26,2024-09-28,2,Greenhouse,68.9,785.46,-785.46,2024-08-17,Reservation Import,confirmed,6657085246184-633306-2,138.9, , ,Greenhouse
4965942279325,10269,633310-1,68.9,787.58,2024-09-20,2024-09-22,2,Spyglass,68.9,718.68,-718.68,2024-08-17,Reservation Import,confirmed,4965942279325-633310-1,138.9, , ,Spyglass
5930070304337,10267,633310-0,678,718.68,2024-09-13,2024-09-15,2,Spyglass,718.68,718.68,0,2024-08-17,Reservation Import,checked_out,5930070304337-633310-0,748, , ,Spyglass
4365414371945,10281,633306-0,678,718.68,2024-09-13,2024-09-15,2,Greenhouse,718.68,718.68,0,2024-08-17,Reservation Import,checked_out,4365414371945-633306-0,748, , ,Greenhouse
5268720304916,10294,633311-0,690.9,728.22,2025-03-03,2025-03-05,2,Spyglass ADA,728.22,659.32,0,2024-08-18,Reservation Import,checked_out,5268720304916-633311-0,760.9, , ,Spyglass ADA
2984395545455,10300,633312-5,1083.9,1144.8,2024-11-29,2024-12-01,2,Spyglass Pet,1144.8,1075.9,0,2024-08-18,Reservation Import,checked_out,2984395545455-633312-5,1153.9, , ,Spyglass Pet
9137312697900,10309,633312-3,0,734.12,2024-09-16,2024-09-18,2,Spyglass Pet,0,515.16,-734.12,2024-08-18,Reservation Import,confirmed,9137312697900-633312-3,70, , ,Spyglass Pet
5082451334322,10290,633308-4,68.9,787.58,2024-09-20,2024-09-22,2,Greenhouse Pet,68.9,1141.62,-718.68,2024-08-18,Reservation Import,confirmed,5082451334322-633308-4,138.9, , ,Greenhouse Pet
7630434033262,10308,633312-2,148.4,1552.9,2024-10-11,2024-10-14,3,Spyglass Pet,148.4,1404.5,-1404.5,2024-08-18,Reservation Import,confirmed,7630434033262-633312-2,253.4, , ,Spyglass Pet
5410050129596,10286,633308-2,68.9,639.18,2024-09-18,2024-09-20,2,Greenhouse Pet,68.9,570.28,-570.28,2024-08-18,Reservation Import,confirmed,5410050129596-633308-2,138.9, , ,Greenhouse Pet
2075942784088,10307,633310-0,566.9,596.78,2024-09-17,2024-09-19,2,Spyglass,596.78,527.88,0,2024-08-18,Reservation Import,checked_out,2075942784088-633310-0,636.9, , ,Spyglass
4138632133762,10289,633308-2,678,718.68,2024-09-13,2024-09-15,2,Greenhouse Pet,718.68,718.68,0,2024-08-18,Reservation Import,checked_out,4138632133762-633308-2,748, , ,Greenhouse Pet
3021902171045,10303,633310-7,678,718.68,2024-09-13,2024-09-15,2,Spyglass,718.68,718.68,0,2024-08-18,Reservation Import,checked_out,3021902171045-633310-7,748, , ,Spyglass
6649148712296,10304,633310-6,678,718.68,2024-09-13,2024-09-15,2,Spyglass,718.68,718.68,0,2024-08-18,Reservation Import,checked_out,6649148712296-633310-6,748, , ,Spyglass
6966286488306,10312,633306-3,357.9,375.24,2024-09-19,2024-09-20,1,Greenhouse,375.24,306.34,0,2024-08-19,Reservation Import,checked_out,6966286488306-633306-3,392.9, , ,Greenhouse
8077430551944,10332,633312-5,68.9,787.58,2024-09-20,2024-09-22,2,Spyglass Pet,68.9,1564.56,-718.68,2024-08-19,Reservation Import,confirmed,8077430551944-633312-5,138.9, , ,Spyglass Pet
6473246603327,10320,633312-4,0,359.34,2024-09-14,2024-09-15,1,Spyglass Pet,0,212,-359.34,2024-08-19,Reservation Import,confirmed,6473246603327-633312-4,35, , ,Spyglass Pet
8253481579490,10317,633312-1,68.9,1004.88,2024-10-11,2024-10-13,2,Spyglass Pet,68.9,935.98,-935.98,2024-08-19,Reservation Import,confirmed,8253481579490-633312-1,138.9, , ,Spyglass Pet
1070535746080,10311,633306-2,68.9,375.24,2024-09-19,2024-09-20,1,Greenhouse,68.9,306.34,-306.34,2024-08-19,Reservation Import,confirmed,1070535746080-633306-2,103.9, , ,Greenhouse
6268569706661,10334,633306-8,653.9,689,2024-12-01,2024-12-03,2,Greenhouse,689,620.1,0,2024-08-20,Reservation Import,checked_out,6268569706661-633306-8,723.9, , ,Greenhouse
9319875113051,10342,633306-2,0,0,2024-11-12,2024-11-14,2,Greenhouse,0,0,0,2024-08-20,Reservation Import,checked_out,9319875113051-633306-2,70, , ,Greenhouse
4605825101958,10343,633312-3,939.9,992.16,2024-10-04,2024-10-06,2,Spyglass Pet,992.16,923.26,0,2024-08-20,Reservation Import,checked_out,4605825101958-633312-3,1009.9, , ,Spyglass Pet
4878245875680,HMYJK4TX33,633306-4,478.6,505,2024-09-16,2024-09-18,2,Greenhouse,505,466.4,0,2024-08-20,Airbnb (API),checked_out,4878245875680-633306-4,548.6, , ,Greenhouse
4169143454364,10340,633308-0,148.4,1032.44,2024-09-27,2024-09-29,2,Greenhouse Pet,148.4,884.04,-884.04,2024-08-20,Reservation Import,confirmed,4169143454364-633308-0,218.4, , ,Greenhouse Pet
7974701495659,10345,633311-0,68.9,981.56,2024-09-28,2024-09-30,2,Spyglass ADA,68.9,912.66,-912.66,2024-08-20,Reservation Import,confirmed,7974701495659-633311-0,138.9, , ,Spyglass ADA
9641643945054,10355,633306-8,746.9,787.58,2024-09-20,2024-09-22,2,Greenhouse,787.58,718.68,0,2024-08-21,Reservation Import,checked_out,9641643945054-633306-8,816.9, , ,Greenhouse
6855678138539,10379,633306-4,357.9,375.24,2024-09-19,2024-09-20,1,Greenhouse,375.24,306.34,0,2024-08-21,Reservation Import,checked_out,6855678138539-633306-4,392.9, , ,Greenhouse
3079360256080,10359,633312-5,68.9,375.24,2024-09-19,2024-09-20,1,Spyglass Pet,68.9,351.92,-306.34,2024-08-21,Reservation Import,confirmed,3079360256080-633312-5,103.9, , ,Spyglass Pet
1207838010602,10358,633308-3,0,0,2024-08-26,2024-08-27,1,Greenhouse Pet,0,0,0,2024-08-21,Reservation Import,confirmed,1207838010602-633308-3,35, , ,Greenhouse Pet
5015762051139,10382,633308-5,0,718.68,2024-09-13,2024-09-15,2,Greenhouse Pet,0,424,-718.68,2024-08-21,Reservation Import,confirmed,5015762051139-633308-5,70, , ,Greenhouse Pet
9367093069761,10381,633308-4,68.9,895.7,2024-09-23,2024-09-26,3,Greenhouse Pet,68.9,871.32,-826.8,2024-08-21,Reservation Import,confirmed,9367093069761-633308-4,173.9, , ,Greenhouse Pet
9889761481021,10357,633312-1,68.9,332.84,2024-09-18,2024-09-19,1,Spyglass Pet,68.9,263.94,-263.94,2024-08-21,Reservation Import,confirmed,9889761481021-633312-1,103.9, , ,Spyglass Pet
1469178161785,10354,633312-0,678,718.68,2024-09-06,2024-09-08,2,Spyglass Pet,718.68,718.68,0,2024-08-21,Reservation Import,checked_out,1469178161785-633312-0,748, , ,Spyglass Pet
7851023897762,10393,633306-5,696.9,734.58,2024-09-19,2024-09-21,2,Greenhouse,734.58,665.68,0,2024-08-22,Reservation Import,checked_out,7851023897762-633306-5,766.9, , ,Greenhouse
7771161265401,10404,633308-3,0,0,2024-08-23,2024-08-25,2,Greenhouse Pet,0,0,0,2024-08-22,Reservation Import,confirmed,7771161265401-633308-3,70, , ,Greenhouse Pet
5251339688201,10392,633308-4,0,665.68,2024-09-14,2024-09-16,2,Greenhouse Pet,0,424,-665.68,2024-08-22,Reservation Import,confirmed,5251339688201-633308-4,70, , ,Greenhouse Pet
1185819974355,10405,633312-4,0,0,2024-08-23,2024-08-25,2,Spyglass Pet,0,0,0,2024-08-22,Reservation Import,confirmed,1185819974355-633312-4,70, , ,Spyglass Pet
1291164850120,10407,633308-4,0,0,2024-08-24,2024-08-25,1,Greenhouse Pet,0,0,0,2024-08-22,Reservation Import,confirmed,1291164850120-633308-4,35, , ,Greenhouse Pet
4992858513052,10402,633308-5,0,0,2024-08-23,2024-08-25,2,Greenhouse Pet,0,0,0,2024-08-22,Reservation Import,confirmed,4992858513052-633308-5,70, , ,Greenhouse Pet
3207928348325,10415,633312-2,148.4,1058.94,2024-09-27,2024-09-29,2,Spyglass Pet,148.4,910.54,-910.54,2024-08-22,Reservation Import,confirmed,3207928348325-633312-2,218.4, , ,Spyglass Pet
4237005969616,10390,633306-8,628,665.68,2024-09-14,2024-09-16,2,Greenhouse,665.68,665.68,0,2024-08-22,Reservation Import,checked_out,4237005969616-633306-8,698, , ,Greenhouse
3162834835089,10403,633308-0,0,0,2024-08-23,2024-08-25,2,Greenhouse Pet,0,0,0,2024-08-22,Reservation Import,checked_out,3162834835089-633308-0,70, , ,Greenhouse Pet
6292721519061,10398,633312-2,0,0,2024-08-23,2024-08-25,2,Spyglass Pet,0,0,0,2024-08-22,Reservation Import,checked_out,6292721519061-633312-2,70, , ,Spyglass Pet
8995148726086,10399,633308-2,0,0,2024-08-23,2024-08-25,2,Greenhouse Pet,0,0,0,2024-08-22,Reservation Import,checked_out,8995148726086-633308-2,70, , ,Greenhouse Pet
9995326632678,10400,633308-1,0,0,2024-08-23,2024-08-25,2,Greenhouse Pet,0,0,0,2024-08-22,Reservation Import,checked_out,9995326632678-633308-1,70, , ,Greenhouse Pet
6158443550430,10408,633310-6,0,0,2024-08-24,2024-08-25,1,Spyglass,0,0,0,2024-08-22,Reservation Import,checked_out,6158443550430-633310-6,35, , ,Spyglass
7223471676270,10409,633307-0,0,0,2024-08-24,2024-08-25,1,Greenhouse ADA,0,0,0,2024-08-22,Reservation Import,checked_out,7223471676270-633307-0,35, , ,Greenhouse ADA
3191360006843,10410,633311-0,0,0,2024-08-23,2024-08-24,1,Spyglass ADA,0,0,0,2024-08-22,Reservation Import,checked_out,3191360006843-633311-0,35, , ,Spyglass ADA
7492654830321,10424,633310-1,68.9,992.16,2024-10-04,2024-10-06,2,Spyglass,68.9,923.26,-923.26,2024-08-23,Reservation Import,confirmed,7492654830321-633310-1,138.9, , ,Spyglass
7073685966818,10422,633306-7,678,718.68,2024-09-13,2024-09-15,2,Greenhouse,718.68,718.68,0,2024-08-23,Reservation Import,checked_out,7073685966818-633306-7,748, , ,Greenhouse
7733511217032,10425,633306-8,0,0,2024-08-24,2024-08-25,1,Greenhouse,0,0,0,2024-08-23,Reservation Import,checked_out,7733511217032-633306-8,35, , ,Greenhouse
1456695831067,10437,633306-2,68.9,1575.16,2024-10-13,2024-10-16,3,Greenhouse,68.9,1506.26,-1506.26,2024-08-24,Reservation Import,confirmed,1456695831067-633306-2,173.9, , ,Greenhouse
3677954990616,10431,633312-2,339,359.34,2024-09-14,2024-09-15,1,Spyglass Pet,359.34,359.34,0,2024-08-24,Reservation Import,checked_out,3677954990616-633312-2,374, , ,Spyglass Pet
3151541904762,10462,633310-6,665.54,701.34,2024-09-20,2024-09-22,2,Spyglass,701.34,632.44,0,2024-08-25,Reservation Import,checked_out,3151541904762-633310-6,735.54, , ,Spyglass
2824562759591,10449,633306-6,746.9,787.58,2024-09-20,2024-09-22,2,Greenhouse,787.58,718.68,0,2024-08-25,Reservation Import,checked_out,2824562759591-633306-6,816.9, , ,Greenhouse
8280050910805,10444,633312-4,68.9,787.58,2024-09-20,2024-09-22,2,Spyglass Pet,68.9,1564.56,-718.68,2024-08-25,Reservation Import,confirmed,8280050910805-633312-4,138.9, , ,Spyglass Pet
4419592865810,10459,633308-3,68.9,787.58,2024-09-20,2024-09-22,2,Greenhouse Pet,68.9,1141.62,-718.68,2024-08-25,Reservation Import,confirmed,4419592865810-633308-3,138.9, , ,Greenhouse Pet
5884589407427,10456,633306-5,68.9,952.94,2024-09-27,2024-09-29,2,Greenhouse,68.9,884.04,-884.04,2024-08-25,Reservation Import,confirmed,5884589407427-633306-5,138.9, , ,Greenhouse
2435776086896,10469,633312-2,148.4,1646.18,2024-10-18,2024-10-21,3,Spyglass Pet,148.4,1497.78,-1497.78,2024-08-26,Reservation Import,confirmed,2435776086896-633312-2,253.4, , ,Spyglass Pet
8144128883108,10465,633306-4,289,306.34,2024-09-15,2024-09-16,1,Greenhouse,306.34,306.34,0,2024-08-26,Reservation Import,checked_out,8144128883108-633306-4,324, , ,Greenhouse
5448083628159,10466,633310-1,678,718.68,2024-09-13,2024-09-15,2,Spyglass,718.68,718.68,0,2024-08-26,Reservation Import,checked_out,5448083628159-633310-1,748, , ,Spyglass
1838126134050,10485,633312-5,986.9,1041.98,2024-11-22,2024-11-24,2,Spyglass Pet,1041.98,973.08,0,2024-08-27,Reservation Import,checked_out,1838126134050-633312-5,1056.9, , ,Spyglass Pet
4569771222908,10488,633312-3,1728.9,1041.98,2024-11-22,2024-11-24,2,Spyglass Pet,1828.5,1759.6,786.52,2024-08-27,Reservation Import,checked_out,4569771222908-633312-3,1798.9, , ,Spyglass Pet
9356993536788,10479,633312-1,68.9,1091.8,2024-11-01,2024-11-03,2,Spyglass Pet,68.9,1022.9,-1022.9,2024-08-27,Reservation Import,confirmed,9356993536788-633312-1,138.9, , ,Spyglass Pet
3439836576381,10494,633308-1,68.9,1446.48,2024-10-18,2024-10-20,2,Greenhouse Pet,68.9,1377.58,-1377.58,2024-08-27,Reservation Import,confirmed,3439836576381-633308-1,138.9, , ,Greenhouse Pet
1130208413377,10495,633312-2,148.42,1626.06,2024-09-18,2024-09-22,4,Spyglass Pet,148.42,1477.64,-1477.64,2024-08-27,Reservation Import,confirmed,1130208413377-633312-2,288.42, , ,Spyglass Pet
2596031095919,10497,633310-2,68.9,979.44,2024-09-27,2024-09-29,2,Spyglass,68.9,910.54,-910.54,2024-08-27,Reservation Import,confirmed,2596031095919-633310-2,138.9, , ,Spyglass
1043379186297,10499,633306-7,68.9,854.36,2024-09-28,2024-09-30,2,Greenhouse,68.9,785.46,-785.46,2024-08-27,Reservation Import,confirmed,1043379186297-633306-7,138.9, , ,Greenhouse
1942318291892,10483,633310-7,0,0,2024-09-06,2024-09-08,2,Spyglass,0,0,0,2024-08-27,Reservation Import,checked_out,1942318291892-633310-7,70, , ,Spyglass
9681843896345,10514,633306-8,317.9,332.84,2024-09-18,2024-09-19,1,Greenhouse,332.84,263.94,0,2024-08-28,Reservation Import,checked_out,9681843896345-633306-8,352.9, , ,Greenhouse
8028788033097,10545,633308-2,538,570.28,2024-09-15,2024-09-17,2,Greenhouse Pet,570.28,570.28,0,2024-08-29,Reservation Import,checked_out,8028788033097-633308-2,608, , ,Greenhouse Pet
4569345273441,10534,633312-3,0,0,2024-08-30,2024-09-01,2,Spyglass Pet,0,0,0,2024-08-29,Reservation Import,confirmed,4569345273441-633312-3,70, , ,Spyglass Pet
1827265131146,10529,633308-4,0,0,2024-08-30,2024-08-31,1,Greenhouse Pet,0,0,0,2024-08-29,Reservation Import,confirmed,1827265131146-633308-4,35, , ,Greenhouse Pet
3094925676451,10528,633308-5,0,0,2024-08-30,2024-09-01,2,Greenhouse Pet,0,0,0,2024-08-29,Reservation Import,confirmed,3094925676451-633308-5,70, , ,Greenhouse Pet
8330705759102,10547,633312-5,0,0,2024-08-29,2024-08-30,1,Spyglass Pet,0,0,0,2024-08-29,Reservation Import,confirmed,8330705759102-633312-5,35, , ,Spyglass Pet
4167195193462,10541,633312-4,0,0,2024-08-30,2024-09-01,2,Spyglass Pet,0,0,0,2024-08-29,Reservation Import,confirmed,4167195193462-633312-4,70, , ,Spyglass Pet
3675045383162,10533,633308-3,0,0,2024-08-30,2024-08-31,1,Greenhouse Pet,0,0,0,2024-08-29,Reservation Import,confirmed,3675045383162-633308-3,35, , ,Greenhouse Pet
2009736883521,10553,633308-1,678,718.68,2024-09-13,2024-09-15,2,Greenhouse Pet,718.68,718.68,0,2024-08-29,Reservation Import,checked_out,2009736883521-633308-1,748, , ,Greenhouse Pet
8622903400985,10537,633312-1,0,0,2024-08-30,2024-09-01,2,Spyglass Pet,0,0,0,2024-08-29,Reservation Import,checked_out,8622903400985-633312-1,70, , ,Spyglass Pet
4562293200702,10538,633308-1,0,0,2024-08-30,2024-09-01,2,Greenhouse Pet,0,0,0,2024-08-29,Reservation Import,checked_out,4562293200702-633308-1,70, , ,Greenhouse Pet
1352550766857,10539,633310-1,0,0,2024-08-30,2024-09-01,2,Spyglass,0,0,0,2024-08-29,Reservation Import,checked_out,1352550766857-633310-1,70, , ,Spyglass
7016757422124,10540,633310-0,0,0,2024-08-30,2024-09-01,2,Spyglass,0,0,0,2024-08-29,Reservation Import,checked_out,7016757422124-633310-0,70, , ,Spyglass
5379760977238,10542,633312-2,0,0,2024-08-30,2024-09-01,2,Spyglass Pet,0,0,0,2024-08-29,Reservation Import,checked_out,5379760977238-633312-2,70, , ,Spyglass Pet
3295760350011,10543,633310-7,0,0,2024-08-31,2024-09-01,1,Spyglass,0,0,0,2024-08-29,Reservation Import,checked_out,3295760350011-633310-7,35, , ,Spyglass
5013665601409,10549,633310-6,0,0,2024-09-07,2024-09-08,1,Spyglass,0,0,0,2024-08-29,Reservation Import,checked_out,5013665601409-633310-6,35, , ,Spyglass
8958544390301,10525,633307-0,0,0,2024-08-30,2024-09-01,2,Greenhouse ADA,0,0,0,2024-08-29,Reservation Import,checked_out,8958544390301-633307-0,70, , ,Greenhouse ADA
5003749594285,10523,633310-7,0,0,2024-08-29,2024-08-30,1,Spyglass,0,0,0,2024-08-29,Reservation Import,checked_out,5003749594285-633310-7,35, , ,Spyglass
9003347113676,10527,633308-2,0,0,2024-08-30,2024-08-31,1,Greenhouse Pet,0,0,0,2024-08-29,Reservation Import,checked_out,9003347113676-633308-2,35, , ,Greenhouse Pet
8298131931737,10530,633312-0,0,0,2024-08-30,2024-09-01,2,Spyglass Pet,0,0,0,2024-08-29,Reservation Import,checked_out,8298131931737-633312-0,70, , ,Spyglass Pet
9641158334183,10531,633311-0,0,0,2024-08-30,2024-08-31,1,Spyglass ADA,0,0,0,2024-08-29,Reservation Import,checked_out,9641158334183-633311-0,35, , ,Spyglass ADA
9443431528877,10532,633310-7,0,0,2024-08-30,2024-08-31,1,Spyglass,0,0,0,2024-08-29,Reservation Import,checked_out,9443431528877-633310-7,35, , ,Spyglass
5078435972795,10535,633306-3,0,0,2024-08-30,2024-09-01,2,Greenhouse,0,0,0,2024-08-29,Reservation Import,checked_out,5078435972795-633306-3,70, , ,Greenhouse
4825873211327,10562,633312-1,68.9,1083.32,2024-10-27,2024-10-29,2,Spyglass Pet,68.9,1014.42,-1014.42,2024-08-30,Reservation Import,confirmed,4825873211327-633312-1,138.9, , ,Spyglass Pet
1121349130488,10561,633312-3,0,665.68,2024-09-14,2024-09-16,2,Spyglass Pet,0,424,-665.68,2024-08-30,Reservation Import,confirmed,1121349130488-633312-3,70, , ,Spyglass Pet
6116917441851,10560,633306-5,68.9,376.3,2024-09-23,2024-09-24,1,Greenhouse,68.9,307.4,-307.4,2024-08-30,Reservation Import,confirmed,6116917441851-633306-5,103.9, , ,Greenhouse
3481462115250,HMD95DEWWA,633306-4,597,632.82,2024-09-13,2024-09-15,2,Greenhouse,632.82,632.82,0,2024-08-30,Airbnb (API),checked_out,3481462115250-633306-4,667, , ,Greenhouse
2803896487253,10572,633306-5,0,0,2024-08-30,2024-09-02,3,Greenhouse,0,0,0,2024-08-30,Reservation Import,checked_out,2803896487253-633306-5,105, , ,Greenhouse
5852846662109,10573,633306-6,0,0,2024-08-30,2024-09-02,3,Greenhouse,0,0,0,2024-08-30,Reservation Import,checked_out,5852846662109-633306-6,105, , ,Greenhouse
9431481683750,10581,633308-4,68.9,1599.54,2024-11-01,2024-11-03,2,Greenhouse Pet,68.9,1530.64,-1530.64,2024-08-31,Reservation Import,confirmed,9431481683750-633308-4,138.9, , ,Greenhouse Pet
8860896324950,10578,633307-0,785.9,828.92,2024-09-19,2024-09-21,2,Greenhouse ADA,828.92,760.02,0,2024-08-31,Reservation Import,checked_out,8860896324950-633307-0,855.9, , ,Greenhouse ADA
2669287643579,10583,633312-5,951.9,1004.88,2024-10-11,2024-10-13,2,Spyglass Pet,1004.88,935.98,0,2024-08-31,Reservation Import,confirmed,2669287643579-633312-5,1021.9, , ,Spyglass Pet
9340201389727,10586,633312-2,148.4,1158.58,2024-10-25,2024-10-27,2,Spyglass Pet,148.4,1010.18,-1010.18,2024-08-31,Reservation Import,confirmed,9340201389727-633312-2,218.4, , ,Spyglass Pet
9038511720699,10576,633308-4,68.9,952.94,2024-09-27,2024-09-29,2,Greenhouse Pet,68.9,799.24,-884.04,2024-08-31,Reservation Import,confirmed,9038511720699-633308-4,138.9, , ,Greenhouse Pet
6569940317802,HMJKHRBTRQ,633306-2,597,632.82,2024-09-13,2024-09-15,2,Greenhouse,632.82,632.82,0,2024-08-31,Airbnb (API),checked_out,6569940317802-633306-2,667, , ,Greenhouse
1445325923660,10599,633308-0,588.9,620.1,2024-09-24,2024-09-26,2,Greenhouse Pet,620.1,551.2,0,2024-09-01,Reservation Import,checked_out,1445325923660-633308-0,658.9, , ,Greenhouse Pet
1683045333570,10590,633312-3,68.9,375.24,2024-09-19,2024-09-20,1,Spyglass Pet,68.9,351.92,-306.34,2024-09-01,Reservation Import,confirmed,1683045333570-633312-3,103.9, , ,Spyglass Pet
8182956591564,10594,633310-7,68.9,1066.36,2024-10-18,2024-10-20,2,Spyglass,68.9,997.46,-997.46,2024-09-01,Reservation Import,confirmed,8182956591564-633310-7,138.9, , ,Spyglass
9707574151968,10595,633308-5,68.9,976.26,2024-09-20,2024-09-22,2,Greenhouse Pet,68.9,1141.62,-907.36,2024-09-01,Reservation Import,confirmed,9707574151968-633308-5,138.9, , ,Greenhouse Pet
9295144442255,10598,633312-5,0,718.68,2024-09-13,2024-09-15,2,Spyglass Pet,0,424,-718.68,2024-09-01,Reservation Import,confirmed,9295144442255-633312-5,70, , ,Spyglass Pet
5958754322082,10603,633310-0,68.9,1370.96,2024-09-28,2024-10-01,3,Spyglass,68.9,1302.06,-1302.06,2024-09-02,Reservation Import,confirmed,5958754322082-633310-0,173.9, , ,Spyglass
2286331769688,10602,633306-0,68.9,895.7,2024-09-23,2024-09-26,3,Greenhouse,68.9,826.8,-826.8,2024-09-02,Reservation Import,confirmed,2286331769688-633306-0,173.9, , ,Greenhouse
3649366262918,10607,633310-2,815.9,860.72,2024-09-16,2024-09-19,3,Spyglass,860.72,791.82,0,2024-09-02,Reservation Import,checked_out,3649366262918-633310-2,920.9, , ,Spyglass
2499931067268,10605,633310-2,68.9,1004.88,2024-10-11,2024-10-13,2,Spyglass,68.9,935.98,-935.98,2024-09-02,Reservation Import,confirmed,2499931067268-633310-2,138.9, , ,Spyglass
2791667545604,10608,633312-1,148.4,454.74,2024-10-13,2024-10-14,1,Spyglass Pet,148.4,306.34,-306.34,2024-09-02,Reservation Import,confirmed,2791667545604-633312-1,183.4, , ,Spyglass Pet
5973094203333,HMYNSHMYZT,633312-0,717,0,2024-09-13,2024-09-15,2,Spyglass Pet,860.9,903.92,860.9,2024-09-03,Airbnb (API),checked_out,5973094203333-633312-0,787, , ,Spyglass Pet
2901084379404,10622,633312-4,68.9,1601.66,2024-10-31,2024-11-03,3,Spyglass Pet,68.9,1532.76,-1532.76,2024-09-03,Reservation Import,confirmed,2901084379404-633312-4,173.9, , ,Spyglass Pet
5192349577263,10616,633310-2,68.9,994.28,2024-10-05,2024-10-07,2,Spyglass,68.9,925.38,-925.38,2024-09-03,Reservation Import,confirmed,5192349577263-633310-2,138.9, , ,Spyglass
3181657985666,10627,633310-7,68.9,992.16,2024-10-04,2024-10-06,2,Spyglass,68.9,923.26,-923.26,2024-09-03,Reservation Import,confirmed,3181657985666-633310-7,138.9, , ,Spyglass
5975501096703,10615,633312-1,696,737.76,2024-09-14,2024-09-16,2,Spyglass Pet,737.76,737.76,0,2024-09-03,Reservation Import,checked_out,5975501096703-633312-1,766, , ,Spyglass Pet
4790578966805,10634,633312-3,0,0,2024-12-19,2024-12-20,1,Spyglass Pet,0,0,0,2024-09-04,Reservation Import,checked_out,4790578966805-633312-3,35, , ,Spyglass Pet
5893135966734,10644,633312-3,68.9,332.84,2024-09-18,2024-09-19,1,Spyglass Pet,68.9,303.16,-263.94,2024-09-04,Reservation Import,confirmed,5893135966734-633312-3,103.9, , ,Spyglass Pet
8638096819247,10637,633312-5,0,0,2024-09-04,2024-09-06,2,Spyglass Pet,0,0,0,2024-09-04,Reservation Import,confirmed,8638096819247-633312-5,70, , ,Spyglass Pet
4262910639722,10652,633308-5,400,570.28,2024-09-15,2024-09-17,2,Greenhouse Pet,424,424,-146.28,2024-09-04,Reservation Import,checked_out,4262910639722-633308-5,470, , ,Greenhouse Pet
5319012682815,HM9QCCF9YM,633306-4,0,692.18,2024-09-26,2024-09-28,2,Greenhouse,0,692.18,-692.18,2024-09-04,Airbnb (API),confirmed,5319012682815-633306-4,70, , ,Greenhouse
8694897562284,HMD8ZW9NZ4,633308-0,717,760.02,2024-09-13,2024-09-15,2,Greenhouse Pet,760.02,760.02,0,2024-09-04,Airbnb (API),checked_out,8694897562284-633308-0,787, , ,Greenhouse Pet
5317657627466,10659,633307-0,588.9,620.1,2025-01-06,2025-01-08,2,Greenhouse ADA,620.1,551.2,0,2024-09-05,Reservation Import,checked_out,5317657627466-633307-0,658.9, , ,Greenhouse ADA
4603377172040,10658,633311-0,484.2,513.26,2024-09-15,2024-09-17,2,Spyglass ADA,513.26,513.26,0,2024-09-05,Reservation Import,checked_out,4603377172040-633311-0,554.2, , ,Spyglass ADA
2284767621900,10668,633312-5,0,0,2024-09-06,2024-09-07,1,Spyglass Pet,0,0,0,2024-09-05,Reservation Import,confirmed,2284767621900-633312-5,35, , ,Spyglass Pet
3923081199082,10674,633312-4,0,0,2024-09-05,2024-09-07,2,Spyglass Pet,0,0,0,2024-09-05,Reservation Import,confirmed,3923081199082-633312-4,70, , ,Spyglass Pet
3396420175241,10685,633306-8,68.9,952.94,2024-09-27,2024-09-29,2,Greenhouse,68.9,884.04,-884.04,2024-09-05,Reservation Import,confirmed,3396420175241-633306-8,138.9, , ,Greenhouse
4468173007006,10681,633306-3,814,862.84,2024-09-13,2024-09-15,2,Greenhouse,862.84,862.84,0,2024-09-05,Reservation Import,checked_out,4468173007006-633306-3,884, , ,Greenhouse
6553817895880,10662,633310-1,0,0,2024-09-06,2024-09-08,2,Spyglass,0,0,0,2024-09-05,Reservation Import,checked_out,6553817895880-633310-1,70, , ,Spyglass
3135727688577,10663,633310-0,0,0,2024-09-06,2024-09-08,2,Spyglass,0,0,0,2024-09-05,Reservation Import,checked_out,3135727688577-633310-0,70, , ,Spyglass
9202568339502,10664,633310-2,0,0,2024-09-06,2024-09-08,2,Spyglass,0,0,0,2024-09-05,Reservation Import,checked_out,9202568339502-633310-2,70, , ,Spyglass
1677849103120,10665,633306-1,0,0,2024-09-06,2024-09-08,2,Greenhouse,0,0,0,2024-09-05,Reservation Import,checked_out,1677849103120-633306-1,70, , ,Greenhouse
8174191915102,10666,633310-1,0,0,2024-09-08,2024-09-09,1,Spyglass,0,0,0,2024-09-05,Reservation Import,checked_out,8174191915102-633310-1,35, , ,Spyglass
2866043031819,10667,633310-0,0,0,2024-09-08,2024-09-09,1,Spyglass,0,0,0,2024-09-05,Reservation Import,checked_out,2866043031819-633310-0,35, , ,Spyglass
6199965592328,10669,633310-6,0,0,2024-09-06,2024-09-07,1,Spyglass,0,0,0,2024-09-05,Reservation Import,checked_out,6199965592328-633310-6,35, , ,Spyglass
5704064280561,10699,633308-5,0,0,2024-09-06,2024-09-08,2,Greenhouse Pet,0,0,0,2024-09-06,Reservation Import,confirmed,5704064280561-633308-5,70, , ,Greenhouse Pet
