Reservation Number,Third Party Confirmation Number,Room Number,Accommodation Total,Amount Paid,Check in Date,Check out Date,Nights,Room Type,Grand Total,Deposit,Balance Due,Reservation Date,Source,Status,_internal_row_id,Revenue,Name,Property,Listing Name
8712115772582,,364780-0,1407,1708.56,2025-06-05,2025-06-08,3,Sage Safari,1708.56,1708.56,0,2025-01-20,Website/Booking Engine,checked_out,8712115772582-364780-0,1512, , ,Sage Safari
2104804290771,,634080-0,998,1206.84,2025-04-11,2025-04-13,2,Bluebonnet,1206.84,1206.84,0,2025-01-20,Website/Booking Engine,checked_out,2104804290771-634080-0,1068, , ,Bluebonnet
6345354422026,,634080-0,987,1233.96,2025-03-31,2025-04-03,3,Bluebonnet,1233.96,1233.96,0,2025-01-20,Website/Booking Engine,checked_out,6345354422026-634080-0,1092, , ,Bluebonnet
7381807184555,,528745-0,309,388.72,2025-02-21,2025-02-22,1,Pecan Haus,388.72,388.72,0,2025-01-20,Website/Booking Engine,checked_out,7381807184555-528745-0,344, , ,Pecan Haus
6755407813303,,362535-0,501,645.23,2025-01-26,2025-01-28,2,Cocoon,645.23,645.23,0,2025-01-20,Website/Booking Engine,checked_out,6755407813303-362535-0,571, , ,Cocoon
2477127652214,,634080-0,220,288.15,2025-01-26,2025-01-27,1,Bluebonnet,288.15,288.15,0,2025-01-20,Website/Booking Engine,checked_out,2477127652214-634080-0,255, , ,Bluebonnet
7919883581679,,364776-0,1778,2088.24,2025-10-11,2025-10-13,2,Spyglass,2088.24,2088.24,0,2025-01-21,Website/Booking Engine,checked_out,7919883581679-364776-0,1848, , ,Spyglass
1226787057691,,364781-0,2598,3014.84,2025-03-14,2025-03-16,2,Monarch,3014.84,3014.84,0,2025-01-21,Website/Booking Engine,checked_out,1226787057691-364781-0,2668, , ,Monarch
9002812439237,,634080-0,219,287.02,2025-02-12,2025-02-13,1,Bluebonnet,287.02,287.02,0,2025-01-21,Website/Booking Engine,checked_out,9002812439237-634080-0,254, , ,Bluebonnet
8083422072033,HMHMK34M3R,364779-0,571,0,2025-02-11,2025-02-13,2,Lantana Dome,645.23,0,645.23,2025-01-21,Airbnb (API) (Hotel Collect Booking),checked_out,8083422072033-364779-0,571, , ,Lantana Dome
2413720825644,401006525,364773-0,594.93,0,2025-02-16,2025-02-18,2,Walnut House,672.27,672.27,672.27,2025-01-22,Expedia (Channel Collect Booking),checked_out,2413720825644-364773-0,664.93, , ,Walnut House
9745274937164,,490024-0,165,226,2025-01-23,2025-01-24,1,Juniper Haus,226,226,0,2025-01-22,Website/Booking Engine,checked_out,9745274937164-490024-0,200, , ,Juniper Haus
9666822068737,,528745-0,165,226,2025-01-23,2025-01-24,1,Pecan Haus,226,226,0,2025-01-22,Website/Booking Engine,checked_out,9666822068737-528745-0,200, , ,Pecan Haus
4768675887407,,528745-0,1350,1683.7,2025-05-26,2025-05-30,4,Pecan Haus,1683.7,1683.7,0,2025-01-23,Website/Booking Engine,checked_out,4768675887407-528745-0,1490, , ,Pecan Haus
2643965143645,,634080-0,180,242.95,2025-02-16,2025-02-17,1,Bluebonnet,242.95,242.95,0,2025-01-23,Website/Booking Engine,checked_out,2643965143645-634080-0,215, , ,Bluebonnet
8168228422196,,364781-0,499,603.42,2025-01-24,2025-01-25,1,Monarch,603.42,603.42,0,2025-01-23,Website/Booking Engine,checked_out,8168228422196-364781-0,534, , ,Monarch
1880992276468,HMPF3H2XPJ,364781-0,1846.93,0,2025-03-28,2025-03-30,2,Monarch,2087.03,0,2087.03,2025-01-24,Airbnb (API) (Hotel Collect Booking),checked_out,1880992276468-364781-0,1846.93, , ,Monarch
8947290219595,,362535-0,235,305.1,2025-02-16,2025-02-17,1,Cocoon,305.1,305.1,0,2025-01-24,Website/Booking Engine,checked_out,8947290219595-362535-0,270, , ,Cocoon
1949294463897,HMBETDCRAM,364776-0,342,0,2025-02-16,2025-02-17,1,Spyglass,386.46,0,386.46,2025-01-24,Airbnb (API) (Hotel Collect Booking),checked_out,1949294463897-364776-0,342, , ,Spyglass
7541639762232,HMK8389KHN,364781-0,613,0,2025-01-29,2025-01-31,2,Monarch,692.69,0,692.69,2025-01-24,Airbnb (API) (Hotel Collect Booking),checked_out,7541639762232-364781-0,613, , ,Monarch
2746152268790,,364782-0,209,275.72,2025-01-28,2025-01-29,1,Buckeye Bungalow,275.72,275.72,0,2025-01-24,Website/Booking Engine,checked_out,2746152268790-364782-0,244, , ,Buckeye Bungalow
7401145470582,HMAS59HWBP,364780-0,1039,0,2025-02-21,2025-02-23,2,Sage Safari,1174.07,0,1174.07,2025-01-25,Airbnb (API) (Hotel Collect Booking),checked_out,7401145470582-364780-0,1039, , ,Sage Safari
6548876500568,,364780-0,353.6,549.18,2025-02-04,2025-02-06,2,Sage Safari,486.78,549.18,0,2025-01-25,Website/Booking Engine,checked_out,6548876500568-364780-0,423.6, , ,Sage Safari
4871435723680,HM8FECBZ9C,364778-0,668,0,2025-01-31,2025-02-01,1,Live Oak Lodge,754.84,0,754.84,2025-01-25,Airbnb (API) (Hotel Collect Booking),checked_out,4871435723680-364778-0,668, , ,Live Oak Lodge
2374120796411,,528745-0,164,224.87,2025-01-26,2025-01-27,1,Pecan Haus,224.87,224.87,0,2025-01-25,Website/Booking Engine,checked_out,2374120796411-528745-0,199, , ,Pecan Haus
9243642150761,,364776-0,1134,1400.07,2025-06-23,2025-06-26,3,Spyglass,1400.07,1400.07,0,2025-01-26,Website/Booking Engine,checked_out,9243642150761-364776-0,1239, , ,Spyglass
2623907924244,,364779-0,984,1230.57,2025-04-14,2025-04-17,3,Lantana Dome,1230.57,1230.57,0,2025-01-26,Website/Booking Engine,checked_out,2623907924244-364779-0,1089, , ,Lantana Dome
7273498959225,HM4FM8FBD2,364781-0,329,0,2025-02-16,2025-02-17,1,Monarch,371.77,0,371.77,2025-01-26,Airbnb (API) (Hotel Collect Booking),checked_out,7273498959225-364781-0,329, , ,Monarch
5177901858480,,364776-0,1994,2332.32,2025-02-07,2025-02-09,2,Spyglass,2332.32,2332.32,0,2025-01-26,Website/Booking Engine,checked_out,5177901858480-364776-0,2064, , ,Spyglass
6016069358118,403490062,364781-0,592.33,0,2025-01-31,2025-02-01,1,Monarch,669.33,669.33,669.33,2025-01-26,Expedia (Channel Collect Booking),checked_out,6016069358118-364781-0,627.33, , ,Monarch
2358908704299,,362535-0,1516,1792.18,2025-03-08,2025-03-10,2,Cocoon,1792.18,1792.18,0,2025-01-27,Website/Booking Engine,checked_out,2358908704299-362535-0,1586, , ,Cocoon
9300067781560,,364779-0,574,688.17,2025-02-21,2025-02-22,1,Lantana Dome,688.17,688.17,0,2025-01-27,Website/Booking Engine,checked_out,9300067781560-364779-0,609, , ,Lantana Dome
4764451333514,404295465,528745-0,153.5,0,2025-02-16,2025-02-17,1,Pecan Haus,173.46,173.46,173.46,2025-01-27,Expedia (Channel Collect Booking),checked_out,4764451333514-528745-0,188.5, , ,Pecan Haus
4817932664429,404043338,364778-0,224.24,0,2025-01-27,2025-01-28,1,Live Oak Lodge,253.39,253.39,253.39,2025-01-27,Expedia (Channel Collect Booking),checked_out,4817932664429-364778-0,259.24, , ,Live Oak Lodge
1935026602861,HMNXCSZ3R2,364779-0,1570,0,2025-03-17,2025-03-21,4,Lantana Dome,1774.1,0,1774.1,2025-01-28,Airbnb (API) (Hotel Collect Booking),checked_out,1935026602861-364779-0,1570, , ,Lantana Dome
3007332505966,,364773-0,1988,2325.54,2025-03-13,2025-03-15,2,Walnut House,2325.54,2325.54,0,2025-01-28,Website/Booking Engine,checked_out,3007332505966-364773-0,2058, , ,Walnut House
8820857359466,,364781-0,284,360.47,2025-02-27,2025-02-28,1,Monarch,360.47,360.47,0,2025-01-28,Website/Booking Engine,checked_out,8820857359466-364781-0,319, , ,Monarch
6364029609470,,364778-0,278,353.69,2025-02-11,2025-02-12,1,Live Oak Lodge,353.69,353.69,0,2025-01-28,Website/Booking Engine,checked_out,6364029609470-364778-0,313, , ,Live Oak Lodge
1288638837257,,364778-0,278,353.69,2025-02-12,2025-02-13,1,Live Oak Lodge,353.69,353.69,0,2025-01-28,Website/Booking Engine,checked_out,1288638837257-364778-0,313, , ,Live Oak Lodge
5707485137519,404820200,364779-0,190.37,0,2025-02-13,2025-02-14,1,Lantana Dome,215.12,215.12,215.12,2025-01-28,Expedia (Channel Collect Booking),checked_out,5707485137519-364779-0,225.37, , ,Lantana Dome
7911988172760,HMD9NHT458,490024-0,342.71,0,2025-01-29,2025-01-31,2,Juniper Haus,387.25,0,387.25,2025-01-28,Airbnb (API) (Hotel Collect Booking),checked_out,7911988172760-490024-0,342.71, , ,Juniper Haus
5866212795886,,364781-0,1034,1247.52,2025-03-18,2025-03-20,2,Monarch,1247.52,1247.52,0,2025-01-29,Website/Booking Engine,checked_out,5866212795886-364781-0,1104, , ,Monarch
7638005484281,,364776-0,1037,1250.91,2025-03-16,2025-03-18,2,Spyglass,1250.91,1250.91,0,2025-01-29,Website/Booking Engine,checked_out,7638005484281-364776-0,1107, , ,Spyglass
1245497063403,,364778-0,792,1196.67,2025-02-17,2025-02-19,2,Live Oak Lodge,974.06,974.06,0,2025-01-29,Website/Booking Engine,checked_out,1245497063403-364778-0,862, , ,Live Oak Lodge
5903157719079,,364773-0,1422,1685.96,2025-02-08,2025-02-10,2,Walnut House,1685.96,1685.96,0,2025-01-29,Website/Booking Engine,checked_out,5903157719079-364773-0,1492, , ,Walnut House
9862723937530,405480568,528745-0,147.53,0,2025-01-30,2025-01-31,1,Pecan Haus,166.71,166.71,166.71,2025-01-29,Expedia (Channel Collect Booking),checked_out,9862723937530-528745-0,182.53, , ,Pecan Haus
7085685550701,,528745-0,476,616.98,2025-02-25,2025-02-27,2,Pecan Haus,616.98,616.98,0,2025-01-30,Website/Booking Engine,checked_out,7085685550701-528745-0,546, , ,Pecan Haus
6388742204090,,364773-0,1486,1758.28,2025-02-21,2025-02-23,2,Walnut House,1758.28,1758.28,0,2025-01-30,Website/Booking Engine,checked_out,6388742204090-364773-0,1556, , ,Walnut House
9187602800055,,490007-0,747,913.46,2025-02-19,2025-02-21,2,Cedar Haus,913.46,838.46,0,2025-01-30,Website/Booking Engine,checked_out,9187602800055-490007-0,817, , ,Cedar Haus
3327215837400,,364779-0,206,272.33,2025-02-05,2025-02-06,1,Lantana Dome,272.33,272.33,0,2025-01-30,Website/Booking Engine,checked_out,3327215837400-364779-0,241, , ,Lantana Dome
6154003448319,HM9H8XPPWE,490007-0,419.15,0,2025-02-01,2025-02-03,2,Cedar Haus,473.63,0,473.63,2025-01-30,Airbnb (API) (Hotel Collect Booking),checked_out,6154003448319-490007-0,419.15, , ,Cedar Haus
8852110685324,,362535-0,525.3,712.26,2025-02-03,2025-02-06,3,Cocoon,712.26,712.26,0,2025-01-30,Website/Booking Engine,checked_out,8852110685324-362535-0,630.3, , ,Cocoon
6409545522035,,364780-0,409,501.72,2025-01-31,2025-02-01,1,Sage Safari,501.72,501.72,0,2025-01-30,Website/Booking Engine,checked_out,6409545522035-364780-0,444, , ,Sage Safari
6657632487857,,364782-0,1311,1600.08,2025-03-17,2025-03-20,3,Buckeye Bungalow,1600.08,1600.08,0,2025-01-31,Website/Booking Engine,checked_out,6657632487857-364782-0,1416, , ,Buckeye Bungalow
3803657458335,,364779-0,730,943.55,2025-02-17,2025-02-20,3,Lantana Dome,943.55,943.55,0,2025-01-31,Website/Booking Engine,checked_out,3803657458335-364779-0,835, , ,Lantana Dome
3803657458335,,634080-0,730,943.55,2025-02-17,2025-02-20,3,Bluebonnet,943.55,943.55,0,2025-01-31,Website/Booking Engine,checked_out,3803657458335-634080-0,835, , ,Bluebonnet
1957983534794,,364782-0,1510,1785.4,2025-02-15,2025-02-17,2,Buckeye Bungalow,1785.4,1785.4,0,2025-01-31,Website/Booking Engine,checked_out,1957983534794-364782-0,1580, , ,Buckeye Bungalow
9930573144334,,362535-0,500,644.1,2025-02-10,2025-02-12,2,Cocoon,644.1,644.1,0,2025-01-31,Website/Booking Engine,checked_out,9930573144334-362535-0,570, , ,Cocoon
8581375279790,,528745-0,418,551.44,2025-01-31,2025-02-02,2,Pecan Haus,551.44,551.44,0,2025-01-31,Website/Booking Engine,checked_out,8581375279790-528745-0,488, , ,Pecan Haus
2336183938249,,364773-0,259,332.22,2025-02-01,2025-02-02,1,Walnut House,332.22,332.22,0,2025-01-31,Website/Booking Engine,checked_out,2336183938249-364773-0,294, , ,Walnut House
3119013602424,,528745-0,250,322.05,2025-02-17,2025-02-18,1,Pecan Haus,322.05,322.05,0,2025-02-01,Website/Booking Engine,checked_out,3119013602424-528745-0,285, , ,Pecan Haus
2235356807167,,362535-0,250,322.05,2025-02-12,2025-02-13,1,Cocoon,322.05,322.05,0,2025-02-01,Website/Booking Engine,checked_out,2235356807167-362535-0,285, , ,Cocoon
2660080707007,,364773-0,279,354.82,2025-02-02,2025-02-03,1,Walnut House,354.82,354.82,0,2025-02-01,Website/Booking Engine,checked_out,2660080707007-364773-0,314, , ,Walnut House
6361794299003,,364781-0,1437,1742.46,2025-04-14,2025-04-17,3,Monarch,1742.46,1742.46,0,2025-02-02,Website/Booking Engine,checked_out,6361794299003-364781-0,1542, , ,Monarch
9543518232614,,362535-0,250,322.05,2025-02-24,2025-02-25,1,Cocoon,322.05,322.05,0,2025-02-02,Website/Booking Engine,checked_out,9543518232614-362535-0,285, , ,Cocoon
3130191053687,,364781-0,376,464.43,2025-02-23,2025-02-24,1,Monarch,464.43,464.43,0,2025-02-02,Website/Booking Engine,checked_out,3130191053687-364781-0,411, , ,Monarch
5576585458039,,364781-0,608,766.14,2025-02-19,2025-02-21,2,Monarch,766.14,766.14,0,2025-02-02,Website/Booking Engine,checked_out,5576585458039-364781-0,678, , ,Monarch
7019275621287,,364778-0,570,683.65,2025-02-13,2025-02-14,1,Live Oak Lodge,683.65,683.65,0,2025-02-02,Website/Booking Engine,checked_out,7019275621287-364778-0,605, , ,Live Oak Lodge
6019357699034,HMD4PMZBTY,490007-0,196.23,0,2025-02-03,2025-02-04,1,Cedar Haus,221.74,0,221.74,2025-02-02,Airbnb (API) (Hotel Collect Booking),checked_out,6019357699034-490007-0,196.23, , ,Cedar Haus
4028177833487,,528745-0,188,251.99,2025-02-04,2025-02-05,1,Pecan Haus,251.99,251.99,0,2025-02-03,Website/Booking Engine,checked_out,4028177833487-528745-0,223, , ,Pecan Haus
7257691856277,,490007-0,416,509.63,2025-02-07,2025-02-08,1,Cedar Haus,509.63,509.63,0,2025-02-03,Website/Booking Engine,checked_out,7257691856277-490007-0,451, , ,Cedar Haus
2137506893308,,634080-0,188,251.99,2025-02-03,2025-02-04,1,Bluebonnet,251.99,251.99,0,2025-02-03,Website/Booking Engine,checked_out,2137506893308-634080-0,223, , ,Bluebonnet
8908875451466,,364780-0,790,971.8,2025-05-18,2025-05-20,2,Sage Safari,971.8,971.8,0,2025-02-04,Website/Booking Engine,checked_out,8908875451466-364780-0,860, , ,Sage Safari
3422383398635,,364779-0,790,971.8,2025-04-22,2025-04-24,2,Lantana Dome,971.8,971.8,0,2025-02-04,Website/Booking Engine,checked_out,3422383398635-364779-0,860, , ,Lantana Dome
4009245387286,,364782-0,1185,1457.7,2025-03-10,2025-03-13,3,Buckeye Bungalow,1457.7,1457.7,0,2025-02-04,Website/Booking Engine,checked_out,4009245387286-364782-0,1290, , ,Buckeye Bungalow
5754365237605,HMD5CCR49R,364778-0,2594.09,0,2025-02-14,2025-02-16,2,Live Oak Lodge,2931.31,0,2931.31,2025-02-04,Airbnb (API) (Hotel Collect Booking),checked_out,5754365237605-364778-0,2594.09, , ,Live Oak Lodge
7614910625562,,490024-0,179,241.82,2025-02-12,2025-02-13,1,Juniper Haus,241.82,241.82,0,2025-02-04,Website/Booking Engine,checked_out,7614910625562-490024-0,214, , ,Juniper Haus
4911870299786,408600159,364778-0,238,0,2025-02-05,2025-02-06,1,Live Oak Lodge,268.94,268.94,268.94,2025-02-04,Expedia (Channel Collect Booking),checked_out,4911870299786-364778-0,273, , ,Live Oak Lodge
1919122452866,408496828,364778-0,234.77,0,2025-02-04,2025-02-05,1,Live Oak Lodge,265.29,265.29,265.29,2025-02-04,Expedia (Channel Collect Booking),checked_out,1919122452866-364778-0,269.77, , ,Live Oak Lodge
8561386585669,,364781-0,910,1107.4,2025-03-10,2025-03-12,2,Monarch,1107.4,1107.4,0,2025-02-05,Website/Booking Engine,checked_out,8561386585669-364781-0,980, , ,Monarch
8008146005676,,362535-0,790,971.8,2025-03-10,2025-03-12,2,Cocoon,971.8,971.8,0,2025-02-05,Website/Booking Engine,checked_out,8008146005676-362535-0,860, , ,Cocoon
8231777086895,,364778-0,450,548.05,2025-02-16,2025-02-17,1,Live Oak Lodge,548.05,548.05,0,2025-02-05,Website/Booking Engine,checked_out,8231777086895-364778-0,485, , ,Live Oak Lodge
4091443436122,,364782-0,778,997.79,2025-02-09,2025-02-12,3,Buckeye Bungalow,997.79,997.79,0,2025-02-05,Website/Booking Engine,checked_out,4091443436122-364782-0,883, , ,Buckeye Bungalow
8568296519016,,364778-0,541,650.88,2025-02-08,2025-02-09,1,Live Oak Lodge,650.88,650.88,0,2025-02-05,Website/Booking Engine,checked_out,8568296519016-364778-0,576, , ,Live Oak Lodge
1890405608953,HMNNATW5KX,364782-0,418,0,2025-02-08,2025-02-09,1,Buckeye Bungalow,472.34,0,472.34,2025-02-05,Airbnb (API) (Hotel Collect Booking),checked_out,1890405608953-364782-0,418, , ,Buckeye Bungalow
9854396909677,,364778-0,764,942.42,2025-02-06,2025-02-08,2,Live Oak Lodge,942.42,942.42,0,2025-02-05,Website/Booking Engine,checked_out,9854396909677-364778-0,834, , ,Live Oak Lodge
6991750724837,,490007-0,714.75,1146.95,2025-10-17,2025-10-20,3,Cedar Haus,951.7,1146.95,0,2025-02-06,Website/Booking Engine,checked_out,6991750724837-490007-0,819.75, , ,Cedar Haus
9402124746663,,364781-0,495,598.9,2025-03-05,2025-03-06,1,Monarch,598.9,598.9,0,2025-02-06,Website/Booking Engine,checked_out,9402124746663-364781-0,530, , ,Monarch
3576930086906,,364776-0,1047,1262.21,2025-03-09,2025-03-11,2,Spyglass,1262.21,1262.21,0,2025-02-06,Website/Booking Engine,checked_out,3576930086906-364776-0,1117, , ,Spyglass
2088053128296,,634080-0,1258.2,1579.95,2025-03-03,2025-03-07,4,Bluebonnet,1579.95,1579.95,0,2025-02-06,Website/Booking Engine,checked_out,2088053128296-634080-0,1398.2, , ,Bluebonnet
8493399806285,,634080-0,196,261.03,2025-02-11,2025-02-12,1,Bluebonnet,261.03,261.03,0,2025-02-06,Website/Booking Engine,checked_out,8493399806285-634080-0,231, , ,Bluebonnet
9043037336210,,364779-0,508,653.14,2025-02-08,2025-02-10,2,Lantana Dome,653.14,653.14,0,2025-02-06,Website/Booking Engine,checked_out,9043037336210-364779-0,578, , ,Lantana Dome
5594677290565,,364780-0,229,298.32,2025-02-09,2025-02-10,1,Sage Safari,298.32,298.32,0,2025-02-06,Website/Booking Engine,checked_out,5594677290565-364780-0,264, , ,Sage Safari
9726966445035,,364779-0,209,275.72,2025-02-06,2025-02-07,1,Lantana Dome,275.72,275.72,0,2025-02-06,Website/Booking Engine,checked_out,9726966445035-364779-0,244, , ,Lantana Dome
3438845914567,,364780-0,259,323.12,2025-02-06,2025-02-07,1,Sage Safari,323.12,253.12,0,2025-02-06,Website/Booking Engine,checked_out,3438845914567-364780-0,294, , ,Sage Safari
2674299119810,,364781-0,279,354.82,2025-02-07,2025-02-08,1,Monarch,354.82,354.82,0,2025-02-06,Website/Booking Engine,checked_out,2674299119810-364781-0,314, , ,Monarch
9633178239808,,364776-0,908,1105.14,2025-05-12,2025-05-14,2,Spyglass,1105.14,1105.14,0,2025-02-07,Website/Booking Engine,checked_out,9633178239808-364776-0,978, , ,Spyglass
6126448592359,409794158,490007-0,169.44,0,2025-02-13,2025-02-14,1,Cedar Haus,191.47,191.47,191.47,2025-02-07,Expedia (Channel Collect Booking),checked_out,6126448592359-490007-0,204.44, , ,Cedar Haus
8850616102869,,364780-0,202,267.81,2025-02-12,2025-02-13,1,Sage Safari,267.81,267.81,0,2025-02-07,Website/Booking Engine,checked_out,8850616102869-364780-0,237, , ,Sage Safari
9696105909795,HMJPPZZ5ER,364782-0,290,0,2025-02-07,2025-02-08,1,Buckeye Bungalow,327.7,0,327.7,2025-02-07,Airbnb (API) (Hotel Collect Booking),checked_out,9696105909795-364782-0,290, , ,Buckeye Bungalow
6742204650079,HMHCK44HJT,364773-0,294,0,2025-02-07,2025-02-08,1,Walnut House,332.22,0,332.22,2025-02-07,Airbnb (API) (Hotel Collect Booking),checked_out,6742204650079-364773-0,294, , ,Walnut House
4557978507074,,364779-0,265,339,2025-02-07,2025-02-08,1,Lantana Dome,339,339,0,2025-02-07,Website/Booking Engine,checked_out,4557978507074-364779-0,300, , ,Lantana Dome
9610776808226,,364781-0,648,811.34,2025-02-24,2025-02-26,2,Monarch,811.34,811.34,0,2025-02-08,Website/Booking Engine,checked_out,9610776808226-364781-0,718, , ,Monarch
3018170389211,,364779-0,202,267.81,2025-02-10,2025-02-11,1,Lantana Dome,267.81,267.81,0,2025-02-08,Website/Booking Engine,checked_out,3018170389211-364779-0,237, , ,Lantana Dome
4485125060643,,362535-0,218,285.89,2025-02-09,2025-02-10,1,Cocoon,285.89,285.89,0,2025-02-08,Website/Booking Engine,checked_out,4485125060643-362535-0,253, , ,Cocoon
3412489863721,,643760-0,566,718.68,2025-08-20,2025-08-22,2,Post Oak,718.68,718.68,0,2025-02-09,Website/Booking Engine,checked_out,3412489863721-643760-0,636, , ,Post Oak
5470619081529,,364776-0,1978,2314.24,2025-02-28,2025-03-02,2,Spyglass,2314.24,2314.24,0,2025-02-09,Website/Booking Engine,checked_out,5470619081529-364776-0,2048, , ,Spyglass
4310463755565,,364782-0,541,650.88,2025-02-21,2025-02-22,1,Buckeye Bungalow,650.88,650.88,0,2025-02-09,Website/Booking Engine,checked_out,4310463755565-364782-0,576, , ,Buckeye Bungalow
4107720388179,,490024-0,196,261.03,2025-02-13,2025-02-14,1,Juniper Haus,261.03,261.03,0,2025-02-09,Website/Booking Engine,checked_out,4107720388179-490024-0,231, , ,Juniper Haus
2472185428926,,362535-0,1950,2401.25,2025-04-13,2025-04-18,5,Cocoon,2401.25,2401.25,0,2025-02-10,Website/Booking Engine,checked_out,2472185428926-362535-0,2125, , ,Cocoon
5037318561291,411067119,528745-0,179.41,0,2025-02-13,2025-02-14,1,Pecan Haus,202.73,202.73,202.73,2025-02-10,Expedia (Channel Collect Booking),checked_out,5037318561291-528745-0,214.41, , ,Pecan Haus
8548463724736,,364781-0,951,1153.73,2025-03-12,2025-03-14,2,Monarch,1153.73,1153.73,0,2025-02-11,Website/Booking Engine,checked_out,8548463724736-364781-0,1021, , ,Monarch
8653514299137,,364776-0,274,349.17,2025-02-27,2025-02-28,1,Spyglass,349.17,349.17,0,2025-02-11,Website/Booking Engine,checked_out,8653514299137-364776-0,309, , ,Spyglass
6894656568866,,364781-0,952,1154.86,2025-04-08,2025-04-10,2,Monarch,1154.86,1154.86,0,2025-02-12,Website/Booking Engine,checked_out,6894656568866-364781-0,1022, , ,Monarch
2065969326620,,364773-0,4388,5201.39,2025-04-04,2025-04-06,2,Walnut House,5201.39,5201.39,0,2025-02-12,Website/Booking Engine,checked_out,2065969326620-364773-0,4458, , ,Walnut House
2065969326620,,364781-0,4388,5201.39,2025-04-04,2025-04-06,2,Monarch,5201.39,5201.39,0,2025-02-12,Website/Booking Engine,checked_out,2065969326620-364781-0,4458, , ,Monarch
